"","distid","intid","year","drop","grad","math4","math7"
"1771",41240,41,1998,0.600000023841858,97.1999969482422,74,92
"1772",43040,53,1992,1.70000004768372,93.8000030517578,17.1000003814697,8.69999980926514
"1773",43040,53,1993,2.09999990463257,91.9000015258789,20,10.8000001907349
"1774",43040,53,1994,2.09999990463257,92.3000030517578,36.5,13.1999998092651
"1775",43040,53,1995,14.8400001525879,52.0999984741211,46.5999984741211,7.90000009536743
"1776",43040,53,1996,15.6300001144409,57.2999992370605,28.2999992370605,26.3999996185303
"1777",43040,53,1997,11.1999998092651,63.2000007629395,50,22
"1778",43040,53,1998,4.19999980926514,86.3000030517578,53,26
"1779",44010,44,1992,-0.100000001490116,101.800003051758,40.5999984741211,34.9000015258789
"1780",44010,44,1993,0,NA,47.0999984741211,39.4000015258789
"1781",44010,44,1994,8.80000019073486,68.4000015258789,63.5999984741211,47.9000015258789
"1782",44010,44,1995,1.76999998092651,90.3000030517578,68.1999969482422,55.7000007629395
"1783",44010,44,1996,4.65999984741211,82.8000030517578,65.4000015258789,56.7000007629395
"1784",44010,44,1997,3.20000004768372,87.6999969482422,66,59
"1785",44010,44,1998,3.20000004768372,87.4000015258789,77,70
"1786",44020,44,1992,1.29999995231628,94,37.5,54.7999992370605
"1787",44020,44,1993,1.60000002384186,94.0999984741211,40.4000015258789,42.9000015258789
"1788",44020,44,1994,1.5,93.9000015258789,55.2000007629395,53.2999992370605
"1789",44020,44,1995,3.45000004768372,86.6999969482422,68.1999969482422,58.7000007629395
"1790",44020,44,1996,2.51999998092651,90.5,60.7000007629395,61.0999984741211
"1791",44020,44,1997,1.29999995231628,94.6999969482422,68,56
"1792",44020,44,1998,2.70000004768372,89.0999984741211,71,68
"1793",44050,44,1992,0.5,97.9000015258789,67.3000030517578,40.9000015258789
"1794",44050,44,1993,1.10000002384186,95.6999969482422,66,35.2000007629395
"1795",44050,44,1994,1,95.3000030517578,52.5999984741211,52.7999992370605
"1796",44050,44,1995,2.77999997138977,88.4000015258789,92.1999969482422,61.0999984741211
"1797",44050,44,1996,5.8600001335144,79.4000015258789,68.5999984741211,58.7999992370605
"1798",44050,44,1997,5.80000019073486,78.5999984741211,61,27
"1799",44050,44,1998,0.899999976158142,96.3000030517578,72,73
"1800",44060,44,1992,2.90000009536743,88.0999984741211,36,29.7000007629395
"1801",44060,44,1993,3.20000004768372,84.4000015258789,59.2000007629395,40.7000007629395
"1802",44060,44,1994,11.1999998092651,61.7000007629395,65,43.5999984741211
"1803",44060,44,1995,3.38000011444092,82.1999969482422,73.4000015258789,45
"1804",44060,44,1996,0.699999988079071,97.5999984741211,74.1999969482422,70.5999984741211
"1805",44060,44,1997,2.29999995231628,91.0999984741211,84,59
"1806",44060,44,1998,5.59999990463257,76.5,93,66
"1807",44090,44,1992,3,88.4000015258789,43.2000007629395,37.7000007629395
"1808",44090,44,1993,5.69999980926514,78.8000030517578,42.5,34.4000015258789
"1809",44090,44,1994,2.90000009536743,88.5999984741211,54.5,42.9000015258789
"1810",44090,44,1995,3.98000001907349,83.5,66.5,52.5
"1811",44090,44,1996,2.65000009536743,91.3000030517578,71.4000015258789,62.7000007629395
"1812",44090,44,1997,7.40000009536743,74,68,53
"1813",44090,44,1998,7.40000009536743,73.5,85,68
"1814",45010,28,1992,-12.6999998092651,165,53.7000007629395,49.0999984741211
"1815",45010,28,1993,1.5,93.3000030517578,69,51.5999984741211
"1816",45010,28,1994,3.40000009536743,86.5,59.5,48.5999984741211
"1817",45010,28,1995,0,100,65,56.7999992370605
"1818",45010,28,1996,0,100,64.4000015258789,57.0999984741211
"1819",45010,28,1997,0.300000011920929,98.5999984741211,80,49
"1820",45010,28,1998,0,100,94,81
"1821",45020,28,1992,0,100,50,52.5999984741211
"1822",45020,28,1993,7.80000019073486,73.3000030517578,45,36.4000015258789
"1823",45020,28,1994,0,100,60.9000015258789,51.9000015258789
"1824",45020,28,1995,7.92000007629395,74.5,45.5,66.6999969482422
"1825",45020,28,1996,9.71000003814697,52.2999992370605,84.5999984741211,83.3000030517578
"1826",45020,28,1997,6.69999980926514,78.8000030517578,85,82
"1827",45020,28,1998,0,100,79,77
"1828",45040,28,1992,2.90000009536743,88,50,31.2999992370605
"1829",45040,28,1993,4.5,84.4000015258789,42.0999984741211,15.8000001907349
"1830",45040,28,1994,6.40000009536743,76.8000030517578,66.6999969482422,83.3000030517578
"1831",45040,28,1995,16.6700000762939,50,83.3000030517578,72.1999969482422
"1832",45040,28,1996,0,86.4000015258789,66.6999969482422,82.5999984741211
"1833",45040,28,1997,7,73.5,58,93
"1834",45040,28,1998,1.10000002384186,94.6999969482422,100,73
"1835",45050,28,1992,5.09999990463257,80.1999969482422,37.9000015258789,47.4000015258789
"1836",45050,28,1993,3,88.3000030517578,51.9000015258789,70.8000030517578
"1837",45050,28,1994,2.5,89.8000030517578,50,50.7000007629395
"1838",45050,28,1995,2.52999997138977,89.9000015258789,63.5,48.0999984741211
"1839",45050,28,1996,1.71000003814697,93,63.0999984741211,74
"1840",45050,28,1997,1,95.4000015258789,67,67
"1841",45050,28,1998,0.300000011920929,98.8000030517578,70,78
"1842",46010,46,1992,3.90000009536743,85.5999984741211,35.9000015258789,29.8999996185303
"1843",46010,46,1993,8.30000019073486,71.9000015258789,39.7000007629395,30.2999992370605
"1844",46010,46,1994,5.59999990463257,81.4000015258789,31.5,32.9000015258789
"1845",46010,46,1995,5.75,81.3000030517578,58.7999992370605,53.0999984741211
"1846",46010,46,1996,6.84000015258789,76.0999984741211,57.5,49.5
"1847",46010,46,1997,6.19999980926514,78.0999984741211,55,50
"1848",46010,46,1998,5.09999990463257,82.1999969482422,68,61
"1849",46020,46,1992,3.59999990463257,88.1999969482422,33,43.5999984741211
"1850",46020,46,1993,0.300000011920929,98.9000015258789,45.2000007629395,54.7000007629395
"1851",46020,46,1994,5.90000009536743,79.1999969482422,38.2999992370605,46.2999992370605
"1852",46020,46,1995,4.94000005722046,81.0999984741211,71.8000030517578,41.0999984741211
"1853",46020,46,1996,3.38000011444092,87.0999984741211,48.5,56.5999984741211
"1854",46020,46,1997,3.20000004768372,87.6999969482422,60,42
"1855",46020,46,1998,2.90000009536743,87.3000030517578,70,59
"1856",46040,46,1992,1,97.9000015258789,35.7000007629395,30.2000007629395
"1857",46040,46,1993,3.5,86.9000015258789,46.2999992370605,18.7000007629395
"1858",46040,46,1994,3.40000009536743,87.1999969482422,53,37.7999992370605
"1859",46040,46,1995,0.509999990463257,99,57.5999984741211,43.2000007629395
"1860",46040,46,1996,5.38000011444092,81,66.3000030517578,46.7999992370605
"1861",46040,46,1997,3.90000009536743,83.9000015258789,60,42
"1862",46040,46,1998,3.90000009536743,85.4000015258789,77,46
"1863",46050,46,1992,4.19999980926514,83.3000030517578,43.7999992370605,37.9000015258789
"1864",46050,46,1993,2.5,89.4000015258789,28.6000003814697,23.7999992370605
"1865",46050,46,1994,6.09999990463257,76.8000030517578,37.7999992370605,24.1000003814697
"1866",46050,46,1995,3.04999995231628,89.4000015258789,81.3000030517578,48.5
"1867",46050,46,1996,2.96000003814697,90.1999969482422,66.6999969482422,28.2000007629395
"1868",46050,46,1997,1.39999997615814,95.1999969482422,63,30
"1869",46050,46,1998,2,91.4000015258789,62,70
"1870",46060,46,1992,1.20000004768372,95.3000030517578,38.5,46.2000007629395
"1871",46060,46,1993,3.59999990463257,86.5999984741211,47.2000007629395,33.7000007629395
"1872",46060,46,1994,3.29999995231628,86.5999984741211,48,37.9000015258789
"1873",46060,46,1995,1.67999994754791,93.4000015258789,62.9000015258789,61.7999992370605
"1874",46060,46,1996,0.810000002384186,96.3000030517578,74.4000015258789,65.9000015258789
"1875",46060,46,1997,1.60000002384186,94.0999984741211,62,61
"1876",46060,46,1998,2.09999990463257,92.1999969482422,63,66
"1877",46070,46,1992,0,100,17.1000003814697,40.5999984741211
"1878",46070,46,1993,5.69999980926514,76.6999969482422,22.2000007629395,25.7999992370605
"1879",46070,46,1994,0,100,37.5,40.9000015258789
"1880",46070,46,1995,0.939999997615814,96.3000030517578,42.9000015258789,37.7999992370605
"1881",46070,46,1996,0,100,50,61.0999984741211
"1882",46070,46,1997,0.699999988079071,96.5999984741211,46,65
"1883",46070,46,1998,4.30000019073486,82.9000015258789,27,63
"1884",46080,46,1992,8,69.8000030517578,20.2999992370605,14.3000001907349
"1885",46080,46,1993,9.80000019073486,65,27.1000003814697,26
"1886",46080,46,1994,8.89999961853027,70,25.2999992370605,31.1000003814697
"1887",46080,46,1995,7.57999992370605,72.9000015258789,51.2999992370605,36
"1888",46080,46,1996,6.5,76.0999984741211,40,41.2000007629395
"1889",46080,46,1997,2.79999995231628,89.1999969482422,37,29
"1890",46080,46,1998,7,73.5999984741211,77,59
"1891",46090,46,1992,6,78.5,14.8999996185303,20.8999996185303
"1892",46090,46,1993,11.8000001907349,58.7000007629395,52.5,34.7999992370605
"1893",46090,46,1994,5.69999980926514,78.5,41.7000007629395,42.9000015258789
"1894",46090,46,1995,6.78000020980835,74,59.5,37.7999992370605
"1895",46090,46,1996,2.83999991416931,89.8000030517578,40,51.4000015258789
"1896",46090,46,1997,6.80000019073486,74.4000015258789,61,45
"1897",46090,46,1998,4.19999980926514,83.4000015258789,81,46
"1898",46100,46,1992,3.09999990463257,88,31.2999992370605,11.3999996185303
"1899",46100,46,1993,2.90000009536743,89.9000015258789,21.1000003814697,23
"1900",46100,46,1994,7.19999980926514,73.4000015258789,33.7999992370605,41.2000007629395
"1901",46100,46,1995,6.34999990463257,73.9000015258789,50,45.5999984741211
"1902",46100,46,1996,7.71999979019165,69.5999984741211,53.7999992370605,50
"1903",46100,46,1997,5.09999990463257,80.1999969482422,53,50
"1904",46100,46,1998,6.69999980926514,76.8000030517578,59,83
"1905",46110,46,1992,1.70000004768372,93.5999984741211,35,31.7000007629395
"1906",46110,46,1993,6.69999980926514,75.4000015258789,30.5,42.2999992370605
"1907",46110,46,1994,3.90000009536743,86.4000015258789,57.4000015258789,58.5999984741211
"1908",46110,46,1995,5.65000009536743,80.4000015258789,62.5,61.2999992370605
"1909",46110,46,1996,3.34999990463257,87.6999969482422,70.8000030517578,53.0999984741211
"1910",46110,46,1997,1.70000004768372,92.6999969482422,64,57
"1911",46110,46,1998,3.70000004768372,86,83,64
"1912",46130,46,1992,4.40000009536743,87.5,40,42.5999984741211
"1913",46130,46,1993,4,90.0999984741211,35.2999992370605,30.7999992370605
"1914",46130,46,1994,1.89999997615814,92.9000015258789,50,36.5999984741211
"1915",46130,46,1995,3.73000001907349,86.0999984741211,45.2999992370605,50.7000007629395
"1916",46130,46,1996,0.75,97.1999969482422,64.9000015258789,51.4000015258789
"1917",46130,46,1997,2.09999990463257,91,72,37
"1918",46130,46,1998,3.59999990463257,87.1999969482422,80,43
"1919",46140,46,1992,3.09999990463257,87.8000030517578,42.0999984741211,37.9000015258789
"1920",46140,46,1993,4.19999980926514,84.1999969482422,50,33.7999992370605
"1921",46140,46,1994,3,88.3000030517578,48.0999984741211,44.4000015258789
"1922",46140,46,1995,4.21000003814697,85.0999984741211,61.9000015258789,48
"1923",46140,46,1996,5.76999998092651,78.8000030517578,58.2000007629395,57.7999992370605
"1924",46140,46,1997,0.899999976158142,96.5,58,44
"1925",46140,46,1998,2.70000004768372,89.8000030517578,76,64
"1926",47010,47,1992,2,92,65.3000030517578,50.7000007629395
"1927",47010,47,1993,0.899999976158142,96.4000015258789,61.0999984741211,55.9000015258789
"1928",47010,47,1994,2.09999990463257,91.5999984741211,58.2999992370605,58.9000015258789
"1929",47010,47,1995,2.48000001907349,90,78.8000030517578,64.9000015258789
"1930",47010,47,1996,2.61999988555908,89.6999969482422,78.0999984741211,67.9000015258789
"1931",47010,47,1997,2.70000004768372,89.4000015258789,71,65
"1932",47010,47,1998,1.10000002384186,95.3000030517578,83,79
"1933",47030,47,1992,1.79999995231628,90.5,35.2999992370605,37
"1934",47030,47,1993,1.89999997615814,92.8000030517578,32.7000007629395,34.4000015258789
"1935",47030,47,1994,2.29999995231628,90.5,67.4000015258789,51
"1936",47030,47,1995,1.51999998092651,96.5999984741211,67.8000030517578,58.5
"1937",47030,47,1996,0.479999989271164,100.099998474121,65.3000030517578,63.5
"1938",47030,47,1997,3.20000004768372,86.5999984741211,57,45
"1939",47030,47,1998,3.40000009536743,87,65,58
"1940",47060,47,1992,0.800000011920929,96.5,41.4000015258789,46.4000015258789
"1941",47060,47,1993,1.20000004768372,95.0999984741211,58.5999984741211,43.4000015258789
"1942",47060,47,1994,0.699999988079071,96.9000015258789,76.0999984741211,59.7999992370605
"1943",47060,47,1995,0.709999978542328,97,86.3000030517578,66.6999969482422
"1944",47060,47,1996,1.32000005245209,94.5999984741211,83,69.3000030517578
"1945",47060,47,1997,4.69999980926514,82.4000015258789,80,70
"1946",47060,47,1998,6.19999980926514,76.5,95,78
"1947",47070,47,1992,1.10000002384186,96,44.4000015258789,47.9000015258789
"1948",47070,47,1993,2.70000004768372,89.8000030517578,55.4000015258789,49.5
"1949",47070,47,1994,2,92.5,66.5,57.7999992370605
"1950",47070,47,1995,4.63000011444092,82.1999969482422,75.3000030517578,62.7000007629395
"1951",47070,47,1996,0,NA,75,72.0999984741211
"1952",47070,47,1997,3.70000004768372,85.5,78,62
"1953",47070,47,1998,1.70000004768372,93.1999969482422,81,72
"1954",47080,47,1992,1.29999995231628,95,46.5,44.9000015258789
"1955",47080,47,1993,1.5,94.0999984741211,43.5,42.0999984741211
"1956",47080,47,1994,3.29999995231628,87.3000030517578,64.8000030517578,56.2999992370605
"1957",47080,47,1995,3.85999989509583,83.6999969482422,69.6999969482422,69
"1958",47080,47,1996,0.829999983310699,95.6999969482422,70,63.4000015258789
"1959",47080,47,1997,3.90000009536743,84,62,57
"1960",47080,47,1998,3.29999995231628,87.4000015258789,76,60
"1961",48040,17,1992,6.09999990463257,76.4000015258789,22.5,20.7999992370605
"1962",48040,17,1993,5.69999980926514,80.1999969482422,28.8999996185303,26
"1963",48040,17,1994,13.8000001907349,56.7000007629395,34.5,36.9000015258789
"1964",48040,17,1995,2.30999994277954,92,40.5,36
"1965",48040,17,1996,4.30000019073486,85.0999984741211,38.7999992370605,45.7000007629395
"1966",48040,17,1997,4.59999990463257,82.8000030517578,32,38
"1967",48040,17,1998,6.59999990463257,76.4000015258789,67,46
"1968",49010,17,1992,1.89999997615814,90.8000030517578,25.3999996185303,36.0999984741211
"1969",49010,17,1993,0,NA,50.9000015258789,32.7999992370605
"1970",49010,17,1994,6.40000009536743,76.9000015258789,40,46.9000015258789
"1971",49010,17,1995,8.63000011444092,69.1999969482422,52.5,38.9000015258789
"1972",49010,17,1996,6.30000019073486,78,50.7999992370605,70.3000030517578
"1973",49010,17,1997,3.59999990463257,85.8000030517578,55,38
"1974",49010,17,1998,8,72.5,64,56
"1975",49040,17,1992,0.699999988079071,97.6999969482422,21.2000007629395,34.5999984741211
"1976",49040,17,1993,2.90000009536743,89.6999969482422,36.7000007629395,50
"1977",49040,17,1994,2.40000009536743,90.3000030517578,48.2999992370605,67.9000015258789
"1978",49040,17,1995,1.39999997615814,93.9000015258789,46.7000007629395,47.0999984741211
"1979",49040,17,1996,4.38000011444092,82.5999984741211,60.5,62.5
"1980",49040,17,1997,1.29999995231628,95.4000015258789,63,64
"1981",49040,17,1998,1.39999997615814,93.5,97,58
"1982",49055,17,1992,4.80000019073486,81.3000030517578,15.8000001907349,50
"1983",49055,17,1993,4.59999990463257,78.5,22.6000003814697,33.2999992370605
"1984",49055,17,1994,3.20000004768372,88.5999984741211,45.5,52.7999992370605
"1985",49055,17,1995,1.64999997615814,97.8000030517578,47.7999992370605,41.7000007629395
"1986",49055,17,1996,2.60999989509583,88.9000015258789,43.7999992370605,36.4000015258789
"1987",49055,17,1997,4.09999990463257,85.9000015258789,50,74
"1988",49055,17,1998,3.5,85.1999969482422,60,61
"1989",49070,17,1992,NA,NA,46.2000007629395,73.3000030517578
"1990",49070,17,1993,NA,NA,42.9000015258789,75
"1991",49070,17,1994,0,NA,36.4000015258789,76.9000015258789
"1992",49070,17,1995,0,NA,58.7999992370605,64.6999969482422
"1993",49070,17,1996,0,NA,36.4000015258789,73.3000030517578
"1994",49070,17,1997,NA,NA,77,82
"1995",49070,17,1998,NA,NA,71,78
"1996",49110,17,1992,0,100,25,71.4000015258789
"1997",49110,17,1993,0,100,42.9000015258789,57.0999984741211
"1998",49110,17,1994,0,100,75,80
"1999",49110,17,1995,0,100,80,66.6999969482422
"2000",49110,17,1996,3.13000011444092,85.6999969482422,81.8000030517578,42.9000015258789
"2001",49110,17,1997,0,100,100,50
"2002",49110,17,1998,3.40000009536743,87.5,100,100
"2003",50000,50,1992,0,NA,38.7000007629395,29.6000003814697
"2004",50000,50,1993,0.200000002980232,99.1999969482422,43.5999984741211,36.9000015258789
"2005",50000,50,1994,0,NA,52.9000015258789,43.5
"2006",50000,50,1995,3.49000000953674,86.8000030517578,68.5999984741211,56.9000015258789
"2007",50000,50,1996,0,NA,74,64
"2008",50000,50,1997,NA,NA,71,61
"2009",50000,50,1998,3.20000004768372,87.5999984741211,84,73
"2010",50010,50,1992,7.80000019073486,72.4000015258789,27.2000007629395,31.1000003814697
"2011",50010,50,1993,5.59999990463257,80,35.7000007629395,65.4000015258789
"2012",50010,50,1994,3.20000004768372,86.1999969482422,37.2999992370605,51.2000007629395
"2013",50010,50,1995,7.21000003814697,75.1999969482422,63.4000015258789,76.3000030517578
"2014",50010,50,1996,3.1800000667572,87.5999984741211,62.4000015258789,78.8000030517578
"2015",50010,50,1997,4.30000019073486,82.4000015258789,52,75
"2016",50010,50,1998,3.20000004768372,87.9000015258789,78,76
"2017",50020,50,1992,4.09999990463257,83.8000030517578,51.0999984741211,34.0999984741211
"2018",50020,50,1993,4,85.0999984741211,43.7000007629395,40.2999992370605
"2019",50020,50,1994,1,95.6999969482422,50.2999992370605,28.8999996185303
"2020",50020,50,1995,11.960000038147,61,62.7999992370605,54.0999984741211
"2021",50020,50,1996,-6.21999979019165,130.899993896484,74,52
"2022",50020,50,1997,5.90000009536743,80.3000030517578,72,52
"2023",50020,50,1998,7.69999980926514,72.5,90,74
"2024",50030,50,1992,3.59999990463257,87.1999969482422,29.6000003814697,17.7000007629395
"2025",50030,50,1993,5,82.1999969482422,44.5999984741211,22.2999992370605
"2026",50030,50,1994,4.59999990463257,83.6999969482422,44.0999984741211,26.1000003814697
"2027",50030,50,1995,8.72999954223633,69.3000030517578,73.6999969482422,50.0999984741211
"2028",50030,50,1996,2.04999995231628,92,82.5999984741211,52.2999992370605
"2029",50030,50,1997,2.5,90.5,72,39
"2030",50030,50,1998,2.20000004768372,91.5999984741211,83,66
"2031",50040,50,1992,4.09999990463257,86.5,38.5999984741211,25.2999992370605
"2032",50040,50,1993,6.09999990463257,80.0999984741211,44.5999984741211,37.7000007629395
"2033",50040,50,1994,3.59999990463257,85,54.0999984741211,42.2000007629395
"2034",50040,50,1995,4.88000011444092,88.5999984741211,68.3000030517578,50
"2035",50040,50,1996,8.31999969482422,75.6999969482422,64.4000015258789,49.7000007629395
"2036",50040,50,1997,2.90000009536743,88.5999984741211,58,69
"2037",50040,50,1998,3.40000009536743,85.6999969482422,65,69
"2038",50050,50,1992,1.20000004768372,94.1999969482422,31.1000003814697,32.2999992370605
"2039",50050,50,1993,3,89.1999969482422,46.7999992370605,32.2000007629395
"2040",50050,50,1994,6.59999990463257,76,49.5,51.7000007629395
"2041",50050,50,1995,2.66000008583069,88.8000030517578,71.5999984741211,54.2999992370605
"2042",50050,50,1996,0,100,69.8000030517578,63.7999992370605
"2043",50050,50,1997,3.59999990463257,84.8000030517578,65,62
"2044",50050,50,1998,3.5,86,75,85
"2045",50070,50,1992,5.69999980926514,82.8000030517578,38.5,17.2999992370605
"2046",50070,50,1993,NA,2570.39990234375,24.2000007629395,15.3999996185303
"2047",50070,50,1994,65.4000015258789,1.79999995231628,66.6999969482422,65.3000030517578
"2048",50070,50,1995,2.50999999046326,101,73.9000015258789,68.5999984741211
"2049",50070,50,1996,0,108.199996948242,83.9000015258789,89.8000030517578
"2050",50070,50,1997,18.1000003814697,45.5,70,88
"2051",50070,50,1998,5.5,78.9000015258789,88,90
"2052",50080,50,1992,2.09999990463257,91.9000015258789,45.7999992370605,42.2999992370605
"2053",50080,50,1993,1.79999995231628,93.3000030517578,54.5,58.0999984741211
"2054",50080,50,1994,1.10000002384186,95.8000030517578,57.7000007629395,55.7000007629395
"2055",50080,50,1995,1.37000000476837,156.100006103516,70.1999969482422,74.5999984741211
"2056",50080,50,1996,2.30999994277954,92.1999969482422,72.8000030517578,80.6999969482422
"2057",50080,50,1997,1,95.6999969482422,68,76
"2058",50080,50,1998,0.400000005960464,98,84,85
"2059",50090,50,1992,3.5,86.5,37.5999984741211,18.2000007629395
"2060",50090,50,1993,2.40000009536743,92.0999984741211,26.3999996185303,27.3999996185303
"2061",50090,50,1994,4.19999980926514,83.5,45.7000007629395,33.7000007629395
"2062",50090,50,1995,5.96000003814697,78.3000030517578,65.3000030517578,41.2000007629395
"2063",50090,50,1996,6.59000015258789,75.9000015258789,65.5999984741211,45.7000007629395
"2064",50090,50,1997,4.40000009536743,83.6999969482422,47,37
"2065",50090,50,1998,5.5,79.9000015258789,76,47
"2066",50100,50,1992,4.09999990463257,84.5,49.9000015258789,31.2000007629395
"2067",50100,50,1993,4.5,83.5,60.0999984741211,34.5
"2068",50100,50,1994,7.09999990463257,74.8000030517578,70.5999984741211,38.4000015258789
"2069",50100,50,1995,4.75,82.3000030517578,74.9000015258789,56
"2070",50100,50,1996,3.02999997138977,88.5999984741211,79.5999984741211,63.0999984741211
"2071",50100,50,1997,4.40000009536743,83.5999984741211,79,54
"2072",50100,50,1998,5.09999990463257,81.5,89,69
"2073",50120,50,1992,2.90000009536743,89.1999969482422,35.5,25.7999992370605
"2074",50120,50,1993,0,NA,43.5999984741211,29
"2075",50120,50,1994,2.20000004768372,90.9000015258789,38.7999992370605,40.2000007629395
"2076",50120,50,1995,2.47000002861023,90.5999984741211,65.9000015258789,50.2000007629395
"2077",50120,50,1996,2.9300000667572,89.5,69.5,61.5
"2078",50120,50,1997,2,92.8000030517578,68,45
"2079",50120,50,1998,2.20000004768372,90.9000015258789,85,73
"2080",50130,50,1992,1.20000004768372,95,47.2000007629395,46.7000007629395
"2081",50130,50,1993,1.60000002384186,94,51.5,50.2000007629395
"2082",50130,50,1994,3.5,86.8000030517578,74.8000030517578,45.5999984741211
"2083",50130,50,1995,0.810000002384186,96.0999984741211,79.6999969482422,55.5999984741211
"2084",50130,50,1996,2.26999998092651,91.5999984741211,80.4000015258789,58.4000015258789
"2085",50130,50,1997,2.09999990463257,91.3000030517578,83,66
"2086",50130,50,1998,2,92,86,72
"2087",50140,50,1992,2,92.1999969482422,47.9000015258789,29.2999992370605
"2088",50140,50,1993,2.5,90.4000015258789,57.2999992370605,39
"2089",50140,50,1994,2.29999995231628,91,74.5,53.7000007629395
"2090",50140,50,1995,2.47000002861023,89.8000030517578,78.5,59.5
"2091",50140,50,1996,3.71000003814697,85.5,71.1999969482422,65.6999969482422
"2092",50140,50,1997,2.5,90.0999984741211,75,60
"2093",50140,50,1998,3.5,85.9000015258789,88,72
"2094",50160,50,1992,5,80.8000030517578,28.3999996185303,24.1000003814697
"2095",50160,50,1993,4.09999990463257,82.5,39.9000015258789,33.2999992370605
"2096",50160,50,1994,2.90000009536743,89.0999984741211,48.2000007629395,47.5999984741211
"2097",50160,50,1995,3.15000009536743,88.3000030517578,70.0999984741211,47.4000015258789
"2098",50160,50,1996,4.23999977111816,84.6999969482422,60.7999992370605,51.7000007629395
"2099",50160,50,1997,9.80000019073486,71.9000015258789,51,47
"2100",50160,50,1998,6.19999980926514,77.3000030517578,65,57
"2101",50170,50,1992,6.59999990463257,80.8000030517578,19.7999992370605,17.1000003814697
"2102",50170,50,1993,3.5,86,43.5,22.2000007629395
"2103",50170,50,1994,9,71.0999984741211,33.2999992370605,16.1000003814697
"2104",50170,50,1995,6.8600001335144,78.9000015258789,40.2000007629395,17.6000003814697
"2105",50170,50,1996,8.75,68.0999984741211,36.2000007629395,68.9000015258789
"2106",50170,50,1997,11.8999996185303,59.5999984741211,33,46
"2107",50170,50,1998,7.30000019073486,73.4000015258789,49,44
"2108",50180,50,1992,4.90000009536743,81.9000015258789,24.5,35.5999984741211
"2109",50180,50,1993,5.90000009536743,79.4000015258789,28.8999996185303,27.7000007629395
"2110",50180,50,1994,7.5,73.5,35.0999984741211,43.9000015258789
"2111",50180,50,1995,9.61999988555908,68.3000030517578,65.6999969482422,44.7000007629395
"2112",50180,50,1996,4.40000009536743,83.8000030517578,44.2999992370605,52.4000015258789
"2113",50180,50,1997,4.69999980926514,83.1999969482422,58,48
"2114",50180,50,1998,3.79999995231628,82.3000030517578,78,71
"2115",50190,50,1992,2.20000004768372,91.3000030517578,37.5,27.2999992370605
"2116",50190,50,1993,3.20000004768372,87.1999969482422,51.0999984741211,39.0999984741211
"2117",50190,50,1994,4.59999990463257,81.9000015258789,60,50.2999992370605
"2118",50190,50,1995,4.55000019073486,83.3000030517578,70.1999969482422,55.5999984741211
"2119",50190,50,1996,0.899999976158142,98.4000015258789,79.1999969482422,73.0999984741211
"2120",50190,50,1997,6.90000009536743,74.5,74,64
"2121",50190,50,1998,6.5,78,85,71
"2122",50200,50,1992,1.89999997615814,92.1999969482422,42.2999992370605,38.0999984741211
"2123",50200,50,1993,1.5,94.3000030517578,36.2000007629395,58.2999992370605
"2124",50200,50,1994,1.39999997615814,94.6999969482422,46.5999984741211,63.2999992370605
"2125",50200,50,1995,3.25,87.1999969482422,73.6999969482422,65.1999969482422
"2126",50200,50,1996,2.46000003814697,91,70.0999984741211,59.2999992370605
"2127",50200,50,1997,1,95.5999984741211,78,67
"2128",50200,50,1998,1.5,94,80,76
"2129",50210,50,1992,1.5,94.1999969482422,44,41
"2130",50210,50,1993,0.200000002980232,98.9000015258789,44.9000015258789,43.4000015258789
"2131",50210,50,1994,2.70000004768372,89.6999969482422,56.2000007629395,51.7000007629395
"2132",50210,50,1995,1.96000003814697,92.4000015258789,70.1999969482422,57.9000015258789
"2133",50210,50,1996,2.39000010490417,90.6999969482422,77.8000030517578,72.1999969482422
"2134",50210,50,1997,2.40000009536743,90.3000030517578,76,70
"2135",50210,50,1998,1.89999997615814,92.4000015258789,87,77
"2136",50220,50,1992,4.5,83.5,37,15.3999996185303
"2137",50220,50,1993,4.59999990463257,83.5,40.2000007629395,18.7000007629395
"2138",50220,50,1994,8.10000038146973,68.6999969482422,43,20.1000003814697
"2139",50220,50,1995,16.7900009155273,47.0999984741211,46.5999984741211,26.2000007629395
"2140",50220,50,1996,9.43000030517578,68.5999984741211,60.5,43
"2141",50220,50,1997,8.69999980926514,69,69,35
"2142",50220,50,1998,6.30000019073486,77.3000030517578,85,54
"2143",50230,50,1992,3.90000009536743,85,40.2000007629395,38.5
"2144",50230,50,1993,5.19999980926514,80.5999984741211,41.7000007629395,41.0999984741211
"2145",50230,50,1994,3.79999995231628,85.5,57.4000015258789,49.4000015258789
"2146",50230,50,1995,3.01999998092651,88.4000015258789,64.3000030517578,59.5
"2147",50230,50,1996,3.91000008583069,85.0999984741211,83.1999969482422,60.4000015258789
"2148",50230,50,1997,3,88,76,64
"2149",50230,50,1998,2.70000004768372,89,89,74
"2150",50240,50,1992,2.09999990463257,91.5999984741211,58.2999992370605,33.9000015258789
"2151",50240,50,1993,0,100,55.2999992370605,40.5
"2152",50240,50,1994,1.79999995231628,93.1999969482422,66.8000030517578,39.2999992370605
"2153",50240,50,1995,2.6800000667572,88.4000015258789,69.3000030517578,64.1999969482422
"2154",50240,50,1996,5.76000022888184,74.8000030517578,73.3000030517578,55.7000007629395
